file,method,instance_file,config,mode,run,seed,start_time,iteration_limit,destroy_percent,status,runtime,objective,total_bin_cost,total_excess,total_conflicts,instance_name,set,x,y,z,t
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,1,42,2026-04-30 18:10:13,150,25,FEASIBLE,10.698709,89762.0,89762.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,2,43,2026-04-30 18:10:24,150,25,FEASIBLE,6.971289,89889.0,89889.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,3,44,2026-04-30 18:10:31,150,25,FEASIBLE,14.508627,89848.0,89848.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,4,45,2026-04-30 18:10:46,150,25,FEASIBLE,7.163664,89948.0,89948.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,5,46,2026-04-30 18:10:53,150,25,FEASIBLE,8.320852,89769.0,89769.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,6,47,2026-04-30 18:11:01,150,25,FEASIBLE,16.208546,89747.0,89747.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,7,48,2026-04-30 18:11:17,150,25,FEASIBLE,6.763799,89747.0,89747.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,8,49,2026-04-30 18:11:24,150,25,FEASIBLE,6.638865,89685.0,89685.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,9,50,2026-04-30 18:11:31,150,25,FEASIBLE,7.493195,89774.0,89774.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_3_set2_7types_concave_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_3.txt,set2_7types_concave,sfc,10,51,2026-04-30 18:11:38,150,25,FEASIBLE,10.997084,89926.0,89926.0,0.0,0.0,HS_Random_4_11_3,set2,4,11,3,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,1,42,2026-04-30 18:11:49,150,25,FEASIBLE,25.908946,185211.0,185211.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,2,43,2026-04-30 18:12:15,150,25,FEASIBLE,21.28194,185219.0,185219.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,3,44,2026-04-30 18:12:36,150,25,FEASIBLE,22.1424,185209.0,185209.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,4,45,2026-04-30 18:12:59,150,25,FEASIBLE,15.342055,185180.0,185180.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,5,46,2026-04-30 18:13:14,150,25,FEASIBLE,14.337195,185226.0,185226.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,6,47,2026-04-30 18:13:28,150,25,FEASIBLE,23.471608,185206.0,185206.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,7,48,2026-04-30 18:13:52,150,25,FEASIBLE,12.78481,185175.0,185175.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,8,49,2026-04-30 18:14:05,150,25,FEASIBLE,8.820429,185215.0,185215.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,9,50,2026-04-30 18:14:13,150,25,FEASIBLE,16.463155,185237.0,185237.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_convex_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_convex,sfc,10,51,2026-04-30 18:14:30,150,25,FEASIBLE,15.453988,185183.0,185183.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,1,42,2026-04-30 18:14:45,150,25,FEASIBLE,11.253975,133840.0,133840.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,2,43,2026-04-30 18:14:57,150,25,FEASIBLE,8.566852,133740.0,133740.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,3,44,2026-04-30 18:15:05,150,25,FEASIBLE,20.277734,133820.0,133820.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,4,45,2026-04-30 18:15:25,150,25,FEASIBLE,12.110192,133850.0,133850.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,5,46,2026-04-30 18:15:38,150,25,FEASIBLE,15.678083,133800.0,133800.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,6,47,2026-04-30 18:15:53,150,25,FEASIBLE,12.144419,133810.0,133810.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,7,48,2026-04-30 18:16:05,150,25,FEASIBLE,15.835178,133810.0,133810.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,8,49,2026-04-30 18:16:21,150,25,FEASIBLE,12.938951,133860.0,133860.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,9,50,2026-04-30 18:16:34,150,25,FEASIBLE,15.30265,133800.0,133800.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_linear_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_linear,sfc,10,51,2026-04-30 18:16:49,150,25,FEASIBLE,11.462842,133860.0,133860.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,1,42,2026-04-30 18:17:01,150,25,FEASIBLE,8.83517,90782.0,90782.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,2,43,2026-04-30 18:17:10,150,25,FEASIBLE,16.798859,90730.0,90730.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,3,44,2026-04-30 18:17:27,150,25,FEASIBLE,8.457483,90752.0,90752.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,4,45,2026-04-30 18:17:35,150,25,FEASIBLE,18.243249,90551.0,90551.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,5,46,2026-04-30 18:17:53,150,25,FEASIBLE,12.576353,90769.0,90769.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,6,47,2026-04-30 18:18:06,150,25,FEASIBLE,9.35946,90752.0,90752.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,7,48,2026-04-30 18:18:15,150,25,FEASIBLE,9.045819,90709.0,90709.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,8,49,2026-04-30 18:18:24,150,25,FEASIBLE,17.523556,90707.0,90707.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,9,50,2026-04-30 18:18:42,150,25,FEASIBLE,7.805482,90725.0,90725.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_4_set2_7types_concave_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_4.txt,set2_7types_concave,sfc,10,51,2026-04-30 18:18:50,150,25,FEASIBLE,12.317483,90707.0,90707.0,0.0,0.0,HS_Random_4_11_4,set2,4,11,4,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,1,42,2026-04-30 18:19:02,150,25,FEASIBLE,20.59237,178454.0,178454.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,2,43,2026-04-30 18:19:23,150,25,FEASIBLE,10.722555,178489.0,178489.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,3,44,2026-04-30 18:19:33,150,25,FEASIBLE,8.031935,178491.0,178491.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,4,45,2026-04-30 18:19:41,150,25,FEASIBLE,7.801629,178452.0,178452.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,5,46,2026-04-30 18:19:49,150,25,FEASIBLE,7.922024,178406.0,178406.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,6,47,2026-04-30 18:19:57,150,25,FEASIBLE,12.656435,178438.0,178438.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run7.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,7,48,2026-04-30 18:20:10,150,25,FEASIBLE,8.033501,178414.0,178414.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run8.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,8,49,2026-04-30 18:20:18,150,25,FEASIBLE,11.081116,178423.0,178423.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run9.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,9,50,2026-04-30 18:20:29,150,25,FEASIBLE,7.923386,178496.0,178496.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_convex_run10.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_convex,sfc,10,51,2026-04-30 18:20:37,150,25,FEASIBLE,8.08596,178421.0,178421.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_linear_run1.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_linear,sfc,1,42,2026-04-30 18:20:45,150,25,FEASIBLE,20.969004,129130.0,129130.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_linear_run2.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_linear,sfc,2,43,2026-04-30 18:21:06,150,25,FEASIBLE,12.453418,129210.0,129210.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_linear_run3.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_linear,sfc,3,44,2026-04-30 18:21:18,150,25,FEASIBLE,14.360778,129180.0,129180.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_linear_run4.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_linear,sfc,4,45,2026-04-30 18:21:33,150,25,FEASIBLE,11.162316,129200.0,129200.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_linear_run5.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_linear,sfc,5,46,2026-04-30 18:21:44,150,25,FEASIBLE,8.284996,129170.0,129170.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/sfc_subset/sol_HS_Random_4_11_5_set2_7types_linear_run6.txt,sfc,../instances/set_2/N_1000/HS_Random_4_11_5.txt,set2_7types_linear,sfc,6,47,2026-04-30 18:21:52,150,25,FEASIBLE,13.146203,129150.0,129150.0,0.0,0.0,HS_Random_4_11_5,set2,4,11,5,
